Index,AZT,DPT,AZN,DPN,AZP,DPP,Strike,Dip,Rake,Misfit
810,49,20,150,29,289,54,100,36,-146,0.039861474
2697,49,21,149,24,283,57,338,70,-64,0.051072685
871,49,22,149,25,283,56,102,32,-142,0.052384907
2717,49,22,151,27,285,54,340,72,-62,0.041781638
808,49,21,151,28,287,54,100,34,-146,0.029359204
960,49,19,149,25,286,57,104,34,-140,0.044290295
876,49,19,150,28,290,55,102,36,-144,0.05080968
2713,49,20,150,26,286,56,340,70,-62,0.020553719
958,50,21,149,24,283,57,104,32,-140,0.051088632
2731,50,21,152,28,288,53,342,72,-60,0.034801006
873,50,21,151,27,287,55,102,34,-144,0.011676311
870,50,22,151,25,284,55,102,32,-144,0.027662948
807,50,22,153,28,288,53,100,34,-148,0.040252289
2716,50,23,151,25,283,55,340,72,-64,0.041246121
959,50,20,151,26,288,56,104,34,-142,0.046179989
2712,51,21,151,24,285,57,340,70,-64,0.049732694
957,51,22,151,25,285,56,104,32,-142,0.03205823
806,51,24,154,27,285,53,100,32,-148,0.044777282
2730,51,22,153,27,287,54,342,72,-62,0.008325321
872,51,21,153,28,289,54,102,34,-146,0.034211698
869,52,23,154,26,286,54,102,32,-146,0.00903997
2733,52,25,154,25,284,54,342,74,-64,0.043164423
866,52,25,154,25,283,54,102,30,-146,0.043212469
956,52,22,153,25,286,55,104,32,-144,0.026202825
805,52,24,156,27,287,52,100,32,-150,0.047401965
2729,52,23,153,25,285,55,342,72,-64,0.027095796
2748,53,24,156,27,287,53,344,74,-62,0.028075063
954,53,24,154,24,283,55,104,30,-144,0.031249137
868,53,24,156,27,287,53,102,32,-148,0.024624117
2745,53,22,155,27,289,54,344,72,-62,0.052824955
1038,53,23,154,23,284,56,106,30,-142,0.048111848
2732,54,25,155,23,282,55,342,74,-66,0.048398218
865,54,25,156,25,285,53,102,30,-148,0.026000035
955,54,23,156,26,288,54,104,32,-146,0.038706921
2747,54,25,156,25,286,54,344,74,-64,0.002947742
953,54,25,156,25,285,54,104,30,-146,0.011287344
867,54,24,158,27,289,52,102,32,-150,0.047573796
2766,54,26,159,27,288,51,346,76,-62,0.053247457
2762,55,24,158,27,289,53,346,74,-62,0.051283435
1037,55,24,156,24,285,55,106,30,-144,0.042507078
950,55,26,157,23,282,54,104,28,-146,0.040268116
864,55,26,158,26,286,52,102,30,-150,0.026308095
2749,55,27,158,23,283,53,344,76,-66,0.049709839
1035,55,25,157,22,283,55,106,28,-144,0.042959668
2746,56,25,157,23,284,55,344,74,-66,0.032588861
952,56,25,158,25,287,53,104,30,-148,0.020800237
862,56,27,159,24,284,52,102,28,-150,0.04166899
2765,56,27,159,25,286,52,346,76,-64,0.023821004
2761,56,25,158,25,288,54,346,74,-64,0.046699086
1036,56,25,158,25,287,54,106,30,-146,0.048981248
949,56,27,159,24,284,53,104,28,-148,0.016431676
863,56,27,161,26,288,51,102,30,-152,0.04290763
1034,57,26,159,23,284,54,106,28,-146,0.028823974
945,57,28,159,22,281,53,104,26,-148,0.052827692
951,57,26,160,26,288,52,104,30,-150,0.042628243
861,57,28,161,25,286,51,102,28,-152,0.0353149
2764,57,27,160,23,285,53,346,76,-66,0.009834891
1031,57,28,159,21,282,54,106,26,-146,0.046085751
2782,57,28,162,25,287,50,348,78,-64,0.052105939
948,58,27,161,24,286,52,104,28,-150,0.00848986
2778,58,27,161,25,288,52,348,76,-64,0.040777407
1033,58,27,161,24,286,53,106,28,-148,0.030301956
944,58,29,161,22,283,52,104,26,-150,0.030730966
860,58,29,163,25,287,50,102,28,-154,0.043461261
2763,59,28,160,21,283,54,346,76,-68,0.038447661
2781,59,29,163,23,285,51,348,78,-66,0.026397847
1030,59,28,161,22,283,53,106,26,-148,0.024689185
947,59,28,163,25,288,51,104,28,-152,0.030888457
2777,59,27,162,23,287,53,348,76,-66,0.03734319
859,59,30,164,23,285,51,102,26,-154,0.045943221
1110,59,28,161,21,284,54,108,26,-146,0.044992371
2796,59,28,164,25,289,50,350,78,-64,0.052251689
1032,60,27,163,24,288,52,106,28,-150,0.045100646
943,60,29,163,23,285,51,104,26,-152,0.015763287
2780,60,30,163,22,284,52,348,78,-68,0.022189589
1029,60,29,163,22,285,52,106,26,-150,0.014032454
946,60,29,165,25,289,50,104,28,-154,0.053410093
940,61,31,164,21,283,51,104,24,-152,0.04470775
858,61,31,166,24,287,50,102,26,-156,0.047422259
2795,61,29,165,23,287,51,350,78,-66,0.027667922
1109,61,28,163,22,285,53,108,26,-148,0.043421681
1026,61,30,164,21,283,52,106,24,-150,0.031361769
942,61,30,166,23,287,51,104,26,-154,0.025114661
1107,62,30,164,20,283,53,108,24,-148,0.038990138
1028,62,29,165,23,287,51,106,26,-152,0.028528297
2779,62,30,164,20,282,53,348,78,-70,0.04640742
2798,62,32,166,22,285,50,350,80,-68,0.037708892
939,62,31,166,21,284,51,104,24,-154,0.028505128
2794,62,30,165,22,286,52,350,78,-68,0.025436434
1108,62,29,165,22,287,52,108,26,-150,0.052224945
2812,62,31,168,24,288,49,352,80,-66,0.045617568
1025,63,31,166,21,285,51,106,24,-152,0.008800336
941,63,31,168,24,289,50,104,26,-156,0.045043723
857,63,33,168,22,286,49,102,24,-158,0.052789671
1106,63,30,166,21,285,52,108,24,-150,0.029708512
1027,63,30,168,23,289,51,106,26,-154,0.048974332
2797,63,32,166,20,283,51,350,80,-70,0.038119685
1022,64,32,166,19,282,51,106,22,-152,0.042548283
938,64,32,168,22,286,50,104,24,-156,0.026461722
2793,64,30,166,20,284,53,350,78,-70,0.049189958
2811,64,32,168,22,287,50,352,80,-68,0.015528831
1103,64,32,166,19,282,52,108,22,-150,0.040888098
1024,64,31,168,21,286,51,106,24,-154,0.014130553
1172,64,31,166,19,282,53,110,22,-148,0.053274966
936,65,33,168,20,284,50,104,22,-156,0.040453724
1105,65,31,168,21,287,51,108,24,-152,0.035038635
1021,65,33,168,20,284,51,106,22,-154,0.020481246
937,65,33,170,22,288,49,104,24,-158,0.040009071
2810,65,32,168,20,285,51,352,80,-70,0.015991102
1102,66,32,168,19,284,51,108,22,-152,0.0233009
2828,66,33,171,22,288,48,354,82,-68,0.046974881
1023,66,32,170,22,288,50,106,24,-156,0.035910613
2824,66,32,170,22,289,50,354,80,-68,0.044872867
1171,66,32,168,19,284,52,110,22,-150,0.044253186
1104,66,31,170,21,288,51,108,24,-154,0.049954821
935,66,34,171,20,286,49,104,22,-158,0.032212038
1098,66,33,169,18,282,51,108,20,-152,0.048413061
1020,67,33,170,20,286,50,106,22,-156,0.007297885
1168,67,33,168,17,282,52,110,20,-150,0.053297658
2809,67,33,169,18,283,52,352,80,-72,0.046550152
1101,67,33,170,20,286,51,108,22,-154,0.019907528
2827,67,34,171,20,286,49,354,82,-70,0.022185115
932,67,35,171,19,283,49,104,20,-158,0.051153798
2823,67,32,170,20,287,51,354,80,-70,0.042633587
1170,68,32,170,19,286,51,110,22,-152,0.044928753
2842,68,33,173,22,290,48,356,82,-68,0.05128304
1017,68,35,171,18,284,50,106,20,-156,0.033208416
934,68,34,173,21,288,48,104,22,-160,0.038024965
1097,68,34,171,18,284,50,108,20,-154,0.027074072
1019,68,34,173,20,288,49,106,22,-158,0.025539653
1167,68,33,171,18,284,51,110,20,-152,0.038337681
1100,69,33,172,20,288,50,108,22,-156,0.03425205
2826,69,35,171,18,284,50,354,82,-72,0.025222735
33,69,36,173,19,285,48,104,20,-160,0.039273677
1169,69,33,172,20,288,51,110,22,-154,0.05441476
2841,69,34,173,20,288,49,356,82,-70,0.024535197
1016,69,35,173,19,285,49,106,20,-158,0.016027589
933,69,35,175,21,289,48,104,22,-162,0.053011478
1096,70,35,173,18,286,50,108,20,-156,0.010081517
1018,70,34,175,21,290,48,106,22,-160,0.046539634
1166,70,34,173,18,286,50,110,20,-154,0.032242884
1099,70,34,175,20,290,49,108,22,-158,0.053138212
2825,70,35,172,16,282,51,354,82,-74,0.051755014
2844,70,37,174,18,285,48,356,84,-72,0.044908139
1013,70,36,173,17,283,49,106,18,-158,0.04505164
930,70,36,175,19,287,48,104,20,-162,0.038302239
2840,71,35,173,18,286,50,356,82,-72,0.021361866
2859,71,36,176,20,289,47,358,84,-70,0.04842799
1093,71,36,173,16,283,50,108,18,-156,0.036580661
34,71,36,175,19,287,48,106,20,-160,0.019269048
1163,71,35,173,16,283,50,110,18,-154,0.03966529
1095,71,35,175,19,287,49,108,20,-158,0.019805423
1220,72,35,173,16,283,51,112,18,-152,0.052008692
1165,72,35,175,18,288,50,110,20,-156,0.038644922
928,72,37,175,17,285,48,104,18,-162,0.046266035
2843,72,37,174,16,283,49,356,84,-74,0.047932045
1012,72,37,175,17,285,48,106,18,-160,0.02674978
929,72,37,177,19,289,47,104,20,-164,0.048378838
2839,72,35,174,16,284,51,356,82,-74,0.047186308
2858,72,37,176,18,287,48,358,84,-72,0.019822892
1092,72,36,175,17,285,49,108,18,-158,0.01520495
1014,72,36,177,19,289,48,106,20,-162,0.03737012
2855,73,35,175,18,288,50,358,82,-72,0.050484601
1162,73,36,175,16,285,50,110,18,-156,0.02569244
35,73,36,177,19,289,48,108,20,-160,0.039446466
1219,73,35,175,16,285,50,112,18,-154,0.04441231
1164,73,35,177,19,289,49,110,20,-158,0.0527557
927,73,38,177,17,287,47,104,18,-164,0.039917531
1088,74,37,175,15,283,49,108,16,-158,0.047588469
1011,74,37,177,17,287,48,106,18,-162,0.018824601
2857,74,37,176,16,285,49,358,84,-74,0.01794304
1159,74,37,175,15,283,49,110,16,-156,0.04645574
1091,74,37,177,17,287,48,108,18,-160,0.006503232
1217,74,37,175,14,283,50,112,16,-154,0.05277579
12,74,37,178,18,289,48,0,84,-72,0.032049324
1161,74,36,177,17,287,49,110,18,-158,0.025108319
925,75,39,177,15,285,47,104,16,-164,0.052780489
1218,75,36,177,16,287,50,112,18,-156,0.045711067
926,75,38,179,18,289,47,104,18,-166,0.044556376
1008,75,38,177,15,285,48,106,16,-162,0.036862856
1087,75,38,177,15,285,48,108,16,-160,0.026338438
1010,75,38,179,17,289,47,106,18,-164,0.029961378
14,76,39,179,16,287,47,0,86,-74,0.045099504
2856,76,38,177,14,283,49,358,84,-76,0.046519551
1158,76,37,177,15,285,49,110,16,-158,0.027769325
1090,76,37,179,17,289,48,108,18,-162,0.02690225
11,76,37,178,16,287,49,0,84,-74,0.020919781
1216,76,37,177,15,285,49,112,16,-156,0.039620066
1160,76,37,179,17,289,48,110,18,-160,0.037912115
924,76,39,180,16,287,47,104,16,-166,0.042214476
1007,77,39,179,15,287,47,106,16,-164,0.023107955
1009,77,38,181,18,291,47,106,18,-166,0.048008795
1086,77,38,179,15,287,48,108,16,-162,0.00587072
13,77,39,179,14,285,47,0,86,-76,0.045494886
1157,77,38,179,15,287,48,110,16,-160,0.016276336
1089,77,38,181,17,291,47,108,18,-164,0.047280909
28,78,39,181,16,289,47,2,86,-74,0.027611552
10,78,38,179,14,285,49,0,84,-76,0.042151809
1215,78,37,179,15,287,49,112,16,-158,0.03470577
25,78,37,180,16,289,49,2,84,-74,0.049380256
1260,78,37,179,15,287,49,114,16,-156,0.053200554
923,78,40,182,16,288,46,104,16,-168,0.041290801
1004,78,40,180,14,285,47,106,14,-164,0.046286572
1083,78,39,180,13,285,48,108,14,-162,0.037695586
1006,78,39,182,16,289,47,106,16,-166,0.024592306
1154,79,39,179,13,285,48,110,14,-160,0.035828081
1085,79,39,181,15,289,47,108,16,-164,0.015502837
1212,79,39,179,13,285,49,112,14,-158,0.041425542
1156,79,38,181,15,289,48,110,16,-162,0.024364307
1259,79,38,179,13,285,49,114,14,-156,0.051981161
27,79,39,181,14,287,47,2,86,-76,0.015637261
1214,79,38,181,15,289,48,112,16,-160,0.040550849
41,80,39,183,16,291,47,4,86,-74,0.037380893
921,80,41,182,14,286,46,104,14,-168,0.044931241
922,80,40,184,16,290,46,104,16,-170,0.05014063
1003,80,40,182,14,286,47,106,14,-166,0.029473148
1005,80,40,184,16,290,46,106,16,-168,0.039135685
1082,80,40,182,14,287,47,108,14,-164,0.017409569
1153,80,39,182,13,287,48,110,14,-162,0.017607072
1084,80,39,184,16,291,47,108,16,-166,0.035669104
1211,81,39,181,13,287,48,112,14,-160,0.029587646
1155,81,39,183,15,291,47,110,16,-164,0.041458853
1258,81,39,181,13,287,49,114,14,-158,0.04453779
1213,81,38,183,15,291,48,112,16,-162,0.053400846
26,81,40,181,12,285,48,2,86,-78,0.040602386
40,81,39,183,14,289,47,4,86,-76,0.013441967
920,81,41,184,14,288,46,104,14,-170,0.038581293
1078,82,41,182,12,284,47,108,12,-164,0.048672641
1002,82,41,184,14,288,46,106,14,-168,0.021892412
1149,82,40,182,11,284,48,110,12,-162,0.046154159
1081,82,40,184,14,288,47,108,14,-166,0.006536209
1208,82,40,182,11,284,48,112,12,-160,0.048199917
1152,82,40,184,14,289,47,110,14,-164,0.012934107
1255,82,40,182,11,284,48,114,12,-158,0.054200051
1210,82,39,184,13,289,48,112,14,-162,0.028974303
1257,83,39,183,13,289,48,114,14,-160,0.045212085
42,83,42,184,12,286,46,4,88,-78,0.052553257
57,83,41,186,14,290,45,6,88,-76,0.043049074
39,83,40,183,12,287,48,4,86,-78,0.03001851
918,83,42,184,12,286,46,104,12,-170,0.048148272
919,83,42,186,14,290,45,104,14,-172,0.042784646
999,83,41,184,12,286,46,106,12,-168,0.036657022
54,83,39,185,14,291,47,6,86,-76,0.041339975
1077,83,41,184,12,286,47,108,12,-166,0.028405949
1001,83,41,186,14,290,46,106,14,-170,0.030588056
1148,84,41,184,12,286,47,110,12,-164,0.026468338
1080,84,41,186,14,290,46,108,14,-168,0.024531737
1207,84,40,184,11,286,48,112,12,-162,0.031876077
1151,84,40,186,14,290,47,110,14,-166,0.028601967
1254,84,40,184,11,286,48,114,12,-160,0.041753262
1209,84,40,186,14,291,47,112,14,-164,0.039642229
1291,84,40,184,11,286,48,116,12,-158,0.053580823
1256,84,39,186,13,291,48,114,14,-162,0.05336096
56,85,42,186,12,288,46,6,88,-78,0.02742417
856,85,43,186,12,288,45,102,12,-174,0.051285728
